Date,Open,High,Low,Close,Adj Close,Volume
3/1/11,52.16,53.880001,50.970001,52.049999,43.619331,279247300
4/1/11,52.25,55.16,51.919998,54.98,46.397697,177992800
5/1/11,55.080002,56.470001,54.189999,55.220001,46.600239,195699000
6/1/11,54.98,55.169998,51.790001,53.139999,45.141628,282564700
7/1/11,53.189999,54.810001,52.669998,52.709999,44.776352,198103900
8/1/11,52.790001,53.490002,48.310001,53.189999,45.184109,424527100
9/1/11,53.200001,53.549999,49.939999,51.900002,44.407215,275866100
10/1/11,51.880001,57.959999,51.630001,56.720001,48.531357,268820500
11/1/11,55.82,59.400002,55.68,58.900002,50.396645,222113300
12/1/11,58.639999,60,57.419998,59.759998,51.132481,193606900
1/1/12,59.970001,62,58.369999,61.360001,52.829536,163577000
2/1/12,61.790001,62.630001,58.209999,59.080002,50.866505,199314500
3/1/12,59.360001,61.5,58.639999,61.200001,52.691784,185822200
4/1/12,61.080002,62.490002,57.18,58.91,51.059628,251787900
5/1/12,58.950001,66.660004,58.27,65.82,57.048805,247098000
6/1/12,65.43,69.720001,65.129997,69.720001,60.839142,229264800
7/1/12,69.599998,75.239998,69.150002,74.43,64.949173,210686500
8/1/12,74.699997,74.959999,71.349998,72.599998,63.35228,163618500
9/1/12,72.769997,75.190002,72.57,73.800003,64.747704,121605000
10/1/12,73.800003,77.599998,73.629997,75.019997,65.818069,144858200
11/1/12,75.129997,75.160004,67.650002,72.019997,63.186054,193687500
12/1/12,72.110001,72.699997,67.370003,68.230003,59.860935,198433700
1/1/13,68.93,70.440002,67.720001,69.949997,61.710495,152007900
2/1/13,70.110001,71.959999,68.129997,70.779999,62.44273,205455800
3/1/13,70.779999,75.110001,70.779999,74.830002,66.015694,151456500
4/1/13,75,79.5,74.900002,77.720001,69.007637,165085800
5/1/13,77.849998,79.959999,74.82,74.839996,66.450462,162295100
6/1/13,75.059998,76.870003,72.900002,74.489998,66.536407,162608600
7/1/13,74.989998,78.690002,74.089996,77.940002,69.618042,113025400
8/1/13,78.419998,79,72.230003,72.980003,65.187653,133848900
9/1/13,73.480003,76.730003,72.190002,73.959999,66.464157,124109700
10/1/13,73.870003,77.629997,71.510002,76.75,68.97139,150995900
11/1/13,76.970001,81.349998,76.589996,81.010002,72.799644,113143600
12/1/13,80.889999,81.370003,76.809998,78.690002,70.714767,117743800
1/1/14,78.720001,79.470001,73.639999,74.68,67.501854,146048800
2/1/14,74.190002,75.989998,72.269997,74.699997,67.519928,140708800
3/1/14,74.489998,77.529999,73.830002,76.43,69.083649,143316900
4/1/14,76.760002,79.989998,76.290001,79.709999,72.513191,133598600
5/1/14,79.730003,79.760002,75.239998,76.769997,69.838654,121597900
6/1/14,76.580002,77.760002,74.669998,75.07,68.714958,125875700
7/1/14,75.269997,77.57,73.540001,73.580002,67.351059,120165500
8/1/14,73.32,76.199997,72.769997,75.5,69.108536,114715100
9/1/14,75.419998,77.730003,75.410004,76.470001,70.45755,120321400
10/1/14,76.510002,79.370003,72.610001,76.269997,70.273285,177386600
11/1/14,76.349998,88.089996,75.589996,87.540001,80.657181,159253200
12/1/14,86.720001,87.440002,82.650002,85.879997,79.127693,138945800
1/1/15,86.269997,90.970001,84.900002,84.980003,78.735893,158641500
2/1/15,84.790001,88,82.550003,83.93,77.763046,138302700
3/1/15,83.93,84,80.540001,82.25,76.20649,140925000
4/1/15,82.279999,82.279999,77.550003,78.050003,72.749443,143546400
5/1/15,78.199997,79.940002,74.150002,74.269997,69.226151,150969800
6/1/15,74.690002,75.199997,70.779999,70.93,66.530235,176488600
7/1/15,71.599998,74.139999,70.360001,71.980003,67.515091,150420400
8/1/15,71.839996,73.690002,61.5,64.730003,60.714817,227136600
9/1/15,63.799999,67.010002,62.919998,64.839996,61.233265,190530900
10/1/15,64.760002,67.949997,57.16,57.240002,54.056023,346727100
11/1/15,57.290001,61.470001,56.299999,58.84,55.567024,224621800
12/1/15,59.130001,61.869999,58.32,61.299999,57.890182,226802600
1/1/16,60.5,66.529999,60.200001,66.360001,63.193642,264381000
2/1/16,65.910004,68.199997,62.349998,66.339996,63.174595,262453800
3/1/16,66.650002,69.190002,64.879997,68.489998,65.222008,202475600
4/1/16,68.019997,70.080002,66.360001,66.870003,64.150726,141132900
5/1/16,66.620003,71.379997,62.720001,70.779999,67.901718,232879900
6/1/16,70.5,73.190002,70.150002,73.019997,70.563522,185897000
7/1/16,73.129997,74.349998,72.419998,72.970001,70.515213,137700800
8/1/16,72.809998,75.190002,70.889999,71.440002,69.03669,212358400
9/1/16,71.57,73.190002,70.300003,72.120003,70.170898,176953900
10/1/16,71.830002,72.57,67.07,70.019997,68.127647,170641400
11/1/16,69.980003,72.089996,68.120003,70.43,68.526573,210244500
12/1/16,70.25,72.480003,68.830002,69.120003,67.251976,162308500
1/1/17,69.239998,69.629997,65.279999,66.739998,65.401054,181776100
2/1/17,66.459999,72.800003,66.040001,70.93,69.506989,207841500
3/1/17,70.970001,72.559998,69.330002,72.080002,70.633926,191103100
4/1/17,72.080002,75.769997,71.379997,75.18,74.213432,127414200
5/1/17,75.089996,79.440002,74.959999,78.599998,77.589455,182345800
6/1/17,78.639999,80.470001,73.290001,75.68,75.206947,247495300
7/1/17,75.839996,80.339996,73.129997,79.989998,79.489998,143448100
8/1/17,80.25,81.989998,77.5,78.07,77.582001,203621200
9/1/17,78.309998,81.120003,77.730003,78.139999,78.139999,161153600
10/1/17,77.900002,89.110001,77.5,86.949997,86.949997,192414700
